时间,价格,手数,方向,序列号,委托号
09:32:49,29.69,8,卖,1775525569,3077268
09:32:50,29.61,5,买,1775525570,3090572
09:32:51,29.60,5,买,1775525571,3098710
09:32:52,29.69,2,卖,1775525572,3111362
09:32:53,29.65,17,卖,1775525573,3117453
09:32:53,29.65,2,买,1775525573,3116438
09:32:54,29.68,2,卖,1775525574,3128804
09:32:55,29.65,1,买,1775525575,3132171
09:32:58,29.61,7,卖,1775525578,3156625
09:32:59,29.50,3,买,1775525579,3171227
09:32:59,29.00,3,买,1775525579,3170261
09:33:00,29.60,1,买,1775525580,3182224
09:33:00,29.68,3,卖,1775525580,3182013
09:33:00,29.64,1,买,1775525580,3181681
09:33:00,29.64,1,买,1775525580,3181602
09:33:00,29.64,1,买,1775525580,3181351
09:33:00,29.64,1,买,1775525580,3181349
09:33:00,29.64,4,卖,1775525580,3181251
09:33:02,29.56,4,买,1775525582,3202455
09:33:02,29.60,10,买,1775525582,3200162
09:33:03,29.61,3,买,1775525583,3209532
09:33:04,29.68,1,卖,1775525584,3221917
09:33:04,29.68,2,买,1775525584,3221554
09:33:05,29.63,3,买,1775525585,3246594
09:33:05,29.63,3,买,1775525585,3246201
09:33:06,29.64,3,买,1775525586,3251522
09:33:06,29.64,5,买,1775525586,3251519
09:33:06,29.64,1,买,1775525586,3251518
09:33:06,29.64,1,买,1775525586,3251517
09:33:06,29.64,4,买,1775525586,3251514
09:33:06,29.64,3,买,1775525586,3251513
09:33:06,29.64,2,买,1775525586,3251510
09:33:06,29.64,6,买,1775525586,3251509
09:33:06,29.64,1,买,1775525586,3251508
09:33:06,29.64,4,买,1775525586,3251506
09:33:06,29.64,1,卖,1775525586,3251397
09:33:06,29.50,10,买,1775525586,3248735
09:33:08,29.33,3,买,1775525588,3281567
09:33:08,29.68,9,买,1775525588,3281478
09:33:08,29.68,2,买,1775525588,3281419
09:33:09,29.60,2,买,1775525589,3287536
09:33:10,29.58,20,买,1775525590,3293855
09:33:14,29.68,4,卖,1775525594,3333448
09:33:14,29.68,30,卖,1775525594,3330105
09:33:14,29.68,1,卖,1775525594,3329640
09:33:14,29.68,1,卖,1775525594,3329522
09:33:14,29.68,5,卖,1775525594,3329520
09:33:15,29.68,1,卖,1775525595,3343151
09:33:15,29.66,1,买,1775525595,3342762
09:33:15,29.66,2,卖,1775525595,3342531
09:33:15,29.65,2,买,1775525595,3339378
09:33:15,29.64,1,买,1775525595,3338039
09:33:16,29.68,7,卖,1775525596,3344826
09:33:17,29.65,5,卖,1775525597,3351774
09:33:17,29.65,35,卖,1775525597,3351424
09:33:19,29.64,18,卖,1775525599,3374200
09:33:19,29.64,31,卖,1775525599,3370245
09:33:19,29.62,5,卖,1775525599,3370027
09:33:20,29.64,1,卖,1775525600,3381050
09:33:20,29.64,1,卖,1775525600,3380915
09:33:20,29.64,4,买,1775525600,3379764
09:33:20,29.64,1,买,1775525600,3379710
09:33:20,29.65,10,买,1775525600,3379177
09:33:21,29.63,2,卖,1775525601,3391156
09:33:21,29.63,6,卖,1775525601,3390029
09:33:21,29.63,7,卖,1775525601,3390023
09:33:21,29.63,1,卖,1775525601,3390020
09:33:21,29.63,7,卖,1775525601,3390019
09:33:21,29.63,4,卖,1775525601,3389802
09:33:21,29.63,1,卖,1775525601,3389365
09:33:21,29.61,40,买,1775525601,3385551
09:33:22,29.63,4,卖,1775525602,3399059
09:33:22,29.63,3,卖,1775525602,3398758
09:33:22,29.61,8,卖,1775525602,3397252
09:33:22,29.61,5,卖,1775525602,3397250
09:33:22,29.63,2,卖,1775525602,3397157
09:33:22,29.61,5,卖,1775525602,3397023
09:33:22,29.61,9,卖,1775525602,3397017
09:33:22,29.61,2,卖,1775525602,3397015
09:33:22,29.61,4,卖,1775525602,3397010
09:33:22,29.62,5,卖,1775525602,3396882
09:33:22,29.62,5,卖,1775525602,3396737
09:33:22,29.63,3,卖,1775525602,3396588
09:33:22,29.62,4,买,1775525602,3396442
09:33:22,29.63,2,卖,1775525602,3396371
09:33:22,29.64,7,买,1775525602,3395079
09:33:22,29.63,24,卖,1775525602,3393479
09:33:22,29.63,1,卖,1775525602,3392913
09:33:23,29.63,1,买,1775525603,3403849
09:33:24,29.62,3,卖,1775525604,3416769
09:33:24,29.63,10,卖,1775525604,3416170
09:33:24,29.63,1,卖,1775525604,3415147
09:33:24,29.62,1,卖,1775525604,3414440
09:33:24,29.63,6,买,1775525604,3413958
09:33:24,29.63,5,卖,1775525604,3413570
09:33:24,29.62,1,买,1775525604,3410153
09:33:24,29.62,3,买,1775525604,3409869
09:33:24,29.62,4,买,1775525604,3409543
09:33:25,29.62,1,卖,1775525605,3425062
09:33:25,29.62,1,买,1775525605,3422822
09:33:25,29.62,4,卖,1775525605,3422263
09:33:25,29.62,1,卖,1775525605,3421812
09:33:25,29.62,3,买,1775525605,3421807
09:33:25,29.62,3,卖,1775525605,3421464
09:33:25,29.62,4,卖,1775525605,3421176
09:33:25,29.62,3,卖,1775525605,3421163
09:33:25,29.62,5,买,1775525605,3421105
09:33:25,29.58,19,卖,1775525605,3421020
09:33:25,29.62,3,买,1775525605,3420288
09:33:25,29.62,2,卖,1775525605,3420165
09:33:25,29.62,3,卖,1775525605,3420164
09:33:25,29.62,4,买,1775525605,3419697
09:33:25,29.62,2,卖,1775525605,3419374
09:33:25,29.62,2,卖,1775525605,3419325
09:33:25,29.62,1,买,1775525605,3419125
09:33:25,29.62,3,卖,1775525605,3418410
09:33:25,29.62,3,卖,1775525605,3418407
09:33:25,29.62,1,买,1775525605,3418138
09:33:25,29.62,1,买,1775525605,3418014
09:33:25,29.62,1,买,1775525605,3417692
09:33:25,29.62,1,卖,1775525605,3416990
09:33:26,29.62,4,卖,1775525606,3425768
09:33:27,29.60,2,卖,1775525607,3440011
09:33:27,29.50,1,买,1775525607,3439956
09:33:27,29.60,5,卖,1775525607,3439741
09:33:27,29.62,1,卖,1775525607,3438932
09:33:27,29.62,2,卖,1775525607,3438889
09:33:28,29.65,10,买,1775525608,3447743
09:33:28,29.60,2,卖,1775525608,3447338
09:33:28,29.62,9,卖,1775525608,3446893
09:33:28,29.60,8,卖,1775525608,3446609
09:33:28,29.66,1,买,1775525608,3445519
09:33:28,29.60,3,卖,1775525608,3445025
09:33:28,29.60,2,卖,1775525608,3443988
09:33:28,29.60,2,卖,1775525608,3443862
09:33:28,29.60,2,卖,1775525608,3442994
09:33:28,29.60,3,卖,1775525608,3441612
09:33:28,29.60,2,卖,1775525608,3440490
09:33:29,29.60,2,买,1775525609,3452655
09:33:29,29.60,2,卖,1775525609,3449021
09:33:30,29.58,3,卖,1775525610,3466011
09:33:30,29.62,1,卖,1775525610,3465193
09:33:30,29.58,5,买,1775525610,3464947
09:33:30,29.61,1,卖,1775525610,3464707
09:33:30,29.58,2,卖,1775525610,3464667
09:33:30,29.59,1,卖,1775525610,3464538
09:33:30,29.58,3,卖,1775525610,3464305
09:33:30,28.87,1,买,1775525610,3463741
09:33:31,29.65,2,买,1775525611,3474661
09:33:31,29.58,5,卖,1775525611,3472135
09:33:31,29.65,9,买,1775525611,3472071
09:33:32,29.60,27,买,1775525612,3482311
09:33:32,29.58,3,买,1775525612,3482307
09:33:32,29.58,3,买,1775525612,3482302
09:33:32,29.58,14,买,1775525612,3482298
09:33:32,29.58,6,买,1775525612,3482296
09:33:32,29.58,1,买,1775525612,3482294
09:33:32,29.58,7,买,1775525612,3482293
09:33:32,29.58,2,买,1775525612,3482292
09:33:32,29.58,2,买,1775525612,3482290
09:33:32,29.58,1,买,1775525612,3482289
09:33:32,29.58,4,买,1775525612,3482288
09:33:32,29.58,24,买,1775525612,3482287
09:33:32,29.58,3,买,1775525612,3482285
09:33:32,29.58,5,买,1775525612,3482284
09:33:32,29.58,27,买,1775525612,3482283
09:33:32,29.58,1,买,1775525612,3482281
09:33:32,29.58,2,买,1775525612,3482280
09:33:32,29.58,3,买,1775525612,3482279
09:33:32,29.58,9,买,1775525612,3482278
09:33:32,29.58,2,买,1775525612,3482277
09:33:32,29.58,11,买,1775525612,3482276
09:33:32,29.58,2,买,1775525612,3482275
09:33:32,29.58,1,买,1775525612,3482274
09:33:32,29.58,5,买,1775525612,3482273
09:33:32,29.58,3,买,1775525612,3482270
09:33:32,29.58,3,买,1775525612,3482269
09:33:32,29.58,3,买,1775525612,3482268
09:33:32,29.58,3,买,1775525612,3482267
09:33:32,29.58,3,买,1775525612,3482266
09:33:32,29.58,3,买,1775525612,3482265
09:33:32,29.58,3,买,1775525612,3482263
09:33:32,29.58,6,买,1775525612,3482261
09:33:32,29.58,2,买,1775525612,3482259
09:33:32,29.58,4,买,1775525612,3482257
09:33:32,29.58,3,买,1775525612,3482255
09:33:32,29.58,3,买,1775525612,3482253
09:33:32,29.58,3,买,1775525612,3482251
09:33:32,29.58,4,买,1775525612,3482249
09:33:32,29.58,46,卖,1775525612,3482224
09:33:32,29.59,7,买,1775525612,3481243
09:33:32,29.66,38,买,1775525612,3481217
09:33:32,29.63,51,买,1775525612,3478505
09:33:33,29.59,2,买,1775525613,3483573
09:33:33,29.59,2,买,1775525613,3482707
09:33:33,29.58,1,买,1775525613,3482423
09:33:33,29.58,1,买,1775525613,3482422
09:33:33,29.58,5,买,1775525613,3482384
09:33:33,29.58,10,买,1775525613,3482383
09:33:33,29.58,2,买,1775525613,3482382
09:33:33,29.58,17,买,1775525613,3482381
09:33:33,29.58,3,买,1775525613,3482351
09:33:33,29.58,3,买,1775525613,3482350
09:33:33,29.58,3,买,1775525613,3482348
09:33:33,29.58,4,买,1775525613,3482344
09:33:33,29.58,1,买,1775525613,3482341
09:33:33,29.58,1,买,1775525613,3482340
09:33:33,29.58,1,买,1775525613,3482339
09:33:33,29.58,2,买,1775525613,3482338
09:33:33,29.58,1,买,1775525613,3482337
09:33:33,29.58,2,买,1775525613,3482336
09:33:33,29.58,3,买,1775525613,3482335
09:33:33,29.58,2,买,1775525613,3482334
09:33:33,29.58,3,买,1775525613,3482330
09:33:33,29.58,2,买,1775525613,3482329
09:33:33,29.58,4,买,1775525613,3482328
09:33:33,29.58,4,买,1775525613,3482326
09:33:33,29.58,1,买,1775525613,3482325
09:33:33,29.58,6,买,1775525613,3482323
09:33:34,29.69,4,买,1775525614,3498576
09:33:34,29.56,15,卖,1775525614,3497926
09:33:35,29.57,2,买,1775525615,3504866
09:33:35,29.58,1,卖,1775525615,3499126
09:33:37,29.69,3,买,1775525617,3520805
09:33:37,29.50,10,买,1775525617,3520703
09:33:39,29.56,3,买,1775525619,3533702
09:33:40,29.59,2,买,1775525620,3547593
09:33:40,29.71,6,买,1775525620,3545715
09:33:40,29.60,1,买,1775525620,3540760
09:33:40,29.58,2,买,1775525620,3539948
09:33:41,29.61,1,买,1775525621,3553057
09:33:41,29.58,2,买,1775525621,3552957
09:33:42,29.59,4,买,1775525622,3561861
09:33:45,29.61,1,买,1775525625,3584347
09:33:45,29.59,10,买,1775525625,3584188
09:33:47,29.68,3,买,1775525627,3602434
09:33:47,29.32,2,买,1775525627,3601923
09:33:47,29.61,1,买,1775525627,3598708
09:33:47,29.50,1,买,1775525627,3598656
09:33:48,29.69,1,买,1775525628,3611157
09:33:48,29.68,28,买,1775525628,3610958
09:33:49,29.32,30,买,1775525629,3618658
09:33:49,29.67,2,卖,1775525629,3615595
09:33:49,29.69,10,买,1775525629,3612813
09:33:49,29.60,1,买,1775525629,3612738
09:33:50,29.30,3,买,1775525630,3626525
09:33:50,29.58,1,买,1775525630,3625366
09:33:52,29.77,1,买,1775525632,3641227
09:33:52,29.51,1,买,1775525632,3637543
09:33:52,29.30,3,买,1775525632,3635803
09:33:54,29.72,1,卖,1775525634,3652919
09:33:57,30.68,1,卖,1775525637,3684067
09:33:58,29.72,4,卖,1775525638,3691666
09:33:58,29.50,1,买,1775525638,3690182
09:33:58,29.68,5,卖,1775525638,3688893
09:33:59,31.00,2,卖,1775525639,3698498
09:34:00,29.68,4,卖,1775525640,3707842
09:34:00,29.72,1,卖,1775525640,3701103
09:34:00,29.72,1,卖,1775525640,3701102
09:34:02,29.61,2,买,1775525642,3726211
09:34:02,31.61,3,卖,1775525642,3725009
09:34:02,29.55,10,买,1775525642,3719969
09:34:02,29.03,5,买,1775525642,3719887
09:34:02,29.72,1,买,1775525642,3718887
09:34:03,29.51,10,买,1775525643,3736047
09:34:03,29.58,2,买,1775525643,3730449
09:34:05,29.60,1,买,1775525645,3751291
09:34:05,29.32,3,买,1775525645,3749272
09:34:06,29.61,1,卖,1775525646,3753041
09:34:08,29.02,20,买,1775525648,3769532
09:34:10,29.60,10,买,1775525650,3787766
09:34:10,29.60,10,买,1775525650,3787242
09:34:10,29.68,4,卖,1775525650,3787059
09:34:10,29.02,5,买,1775525650,3784271
09:34:12,29.68,4,卖,1775525652,3800118
09:34:13,29.61,5,买,1775525653,3802967
09:34:13,29.61,2,买,1775525653,3802966
09:34:13,29.61,2,买,1775525653,3802963
09:34:13,29.61,2,买,1775525653,3802961
09:34:13,29.61,1,买,1775525653,3802958
09:34:13,29.61,1,买,1775525653,3802914
09:34:13,29.61,5,买,1775525653,3802900
09:34:13,29.61,3,买,1775525653,3802893
09:34:13,29.61,2,买,1775525653,3802888
09:34:13,29.61,1,买,1775525653,3802887
09:34:13,29.61,3,买,1775525653,3802886
09:34:13,29.61,5,买,1775525653,3802885
09:34:13,29.61,5,买,1775525653,3802884
09:34:13,29.61,1,买,1775525653,3802883
09:34:13,29.61,2,买,1775525653,3802882
09:34:13,29.61,1,买,1775525653,3802881
09:34:13,29.61,5,买,1775525653,3802880
09:34:13,29.61,1,买,1775525653,3802879
09:34:13,29.61,3,买,1775525653,3802878
09:34:13,29.61,1,买,1775525653,3802877
09:34:13,29.61,3,买,1775525653,3802875
09:34:13,29.61,2,买,1775525653,3802873
09:34:13,29.61,1,买,1775525653,3802871
09:34:13,29.61,6,卖,1775525653,3802779
09:34:15,29.61,1,买,1775525655,3821347
09:34:15,29.68,1,卖,1775525655,3821137
09:34:15,29.52,1,买,1775525655,3817063
09:34:15,29.68,4,卖,1775525655,3815805
09:34:17,29.72,1,卖,1775525657,3835496
09:34:17,29.64,1,买,1775525657,3832925
09:34:18,29.61,2,买,1775525658,3844565
09:34:18,28.80,8,买,1775525658,3839051
09:34:18,29.68,2,卖,1775525658,3837940
09:34:20,29.68,1,卖,1775525660,3858162
09:34:20,27.39,2,买,1775525660,3855509
09:34:20,29.61,3,卖,1775525660,3854542
09:34:21,29.68,3,卖,1775525661,3865551
09:34:22,29.61,1,卖,1775525662,3867230
09:34:24,29.67,3,卖,1775525664,3888674
09:34:24,29.61,5,买,1775525664,3888185
09:34:24,29.61,1,买,1775525664,3888180
09:34:24,29.61,1,卖,1775525664,3888069
09:34:24,29.67,9,卖,1775525664,3885532
09:34:25,29.50,1,买,1775525665,3891311
09:34:27,29.61,1,买,1775525667,3910647
09:34:27,29.61,3,买,1775525667,3910006
09:34:27,29.68,24,买,1775525667,3904962
09:34:27,29.67,12,买,1775525667,3904906
09:34:27,29.66,1,买,1775525667,3904815
09:34:28,29.77,1,买,1775525668,3917647
09:34:28,29.60,1,买,1775525668,3911875
09:34:29,29.71,4,卖,1775525669,3923040
09:34:31,29.50,10,买,1775525671,3942489
09:34:32,29.60,3,买,1775525672,3950151
09:34:32,29.62,60,买,1775525672,3949387
09:34:34,29.66,1,卖,1775525674,3964121
09:34:34,29.66,3,买,1775525674,3959290
09:34:34,29.66,1,买,1775525674,3959289
09:34:34,29.66,6,买,1775525674,3959288
09:34:34,29.66,5,买,1775525674,3959287
09:34:34,29.66,1,买,1775525674,3959284
09:34:34,29.66,3,买,1775525674,3959282
09:34:34,29.66,2,卖,1775525674,3959251
09:34:35,29.60,1,买,1775525675,3967028
09:34:36,29.80,2,卖,1775525676,3971822
09:34:37,29.51,8,买,1775525677,3985334
09:34:37,29.72,10,买,1775525677,3978610
09:34:37,29.72,1,买,1775525677,3978600
09:34:37,29.71,97,买,1775525677,3978586
09:34:38,29.62,1,买,1775525678,3989509
09:34:38,29.50,6,买,1775525678,3988829
09:34:40,29.60,3,买,1775525680,4004969
09:34:41,29.61,12,卖,1775525681,4006136
09:34:41,29.61,5,买,1775525681,4005585
09:34:42,29.77,3,卖,1775525682,4017446
09:34:42,29.76,5,卖,1775525682,4015716
09:34:43,29.60,6,买,1775525683,4023419
09:34:43,29.77,5,卖,1775525683,4023086
09:34:44,29.67,2,买,1775525684,4027400
09:34:44,29.61,1,买,1775525684,4025110
09:34:46,29.74,7,卖,1775525686,4042066
09:34:46,29.74,2,卖,1775525686,4042020
09:34:47,29.73,10,卖,1775525687,4045740
09:34:47,29.61,15,买,1775525687,4045523
09:34:48,29.72,1,买,1775525688,4054468
09:34:48,29.72,1,卖,1775525688,4054241
09:34:48,29.72,7,卖,1775525688,4052861
09:34:48,29.72,9,卖,1775525688,4052208
09:34:48,29.76,1,卖,1775525688,4050123
09:34:48,30.22,1,卖,1775525688,4049904
09:34:49,29.67,4,买,1775525689,4059516
09:34:49,29.67,4,卖,1775525689,4059474
09:34:49,29.67,5,买,1775525689,4059235
09:34:49,29.74,5,卖,1775525689,4059198
09:34:49,29.67,5,卖,1775525689,4059191
09:34:49,29.67,4,买,1775525689,4058803
09:34:49,29.67,4,卖,1775525689,4058778
09:34:49,29.67,3,买,1775525689,4058752
09:34:49,29.67,5,卖,1775525689,4058701
09:34:51,29.50,1,买,1775525691,4070849
09:34:51,29.63,2,买,1775525691,4070386
09:34:51,29.63,87,买,1775525691,4068982
09:34:52,29.63,4,卖,1775525692,4075382
09:34:52,29.63,4,卖,1775525692,4075160
09:34:55,29.77,1,买,1775525695,4101253
09:34:55,28.30,8,买,1775525695,4097488
09:34:56,29.71,2,卖,1775525696,4108383
09:34:57,29.71,2,卖,1775525697,4109246
09:34:58,29.56,1,买,1775525698,4122882
09:34:58,29.64,10,买,1775525698,4120243
09:34:58,29.71,4,卖,1775525698,4120069
09:34:59,29.62,2,买,1775525699,4126359
09:35:01,29.63,1,买,1775525701,4145591
09:35:07,29.65,1,买,1775525707,4190831
09:35:08,29.64,4,买,1775525708,4198126
09:35:09,29.70,3,买,1775525709,4208248
09:35:09,29.71,1,买,1775525709,4201357
09:35:10,29.71,5,买,1775525710,4214537
09:35:11,28.68,22,买,1775525711,4219960
09:35:13,28.10,2,买,1775525713,4236906
09:35:13,31.97,10,卖,1775525713,4232373
09:35:15,29.71,2,卖,1775525715,4252567
09:35:15,29.71,4,卖,1775525715,4252354
09:35:15,29.61,1,买,1775525715,4249754
09:35:16,29.65,5,买,1775525716,4262772
09:35:17,30.48,15,卖,1775525717,4265106
09:35:18,29.70,1,卖,1775525718,4277734
09:35:18,29.69,1,卖,1775525718,4276900
09:35:18,29.70,9,卖,1775525718,4275695
09:35:18,29.70,7,卖,1775525718,4275295
09:35:20,29.61,6,卖,1775525720,4290173
09:35:22,29.74,1,买,1775525722,4305958
09:35:22,29.64,5,卖,1775525722,4300789
09:35:23,29.68,1,卖,1775525723,4312778
09:35:25,29.67,1,卖,1775525725,4325135
09:35:28,29.64,1,卖,1775525728,4346223
09:35:30,29.69,10,买,1775525730,4357285
09:35:30,29.65,6,买,1775525730,4355754
09:35:31,29.69,4,卖,1775525731,4364806
09:35:31,29.69,5,卖,1775525731,4364788
09:35:31,29.69,4,卖,1775525731,4364754
09:35:31,29.56,10,买,1775525731,4363475
09:35:33,29.69,1,卖,1775525733,4380857
09:35:33,29.66,1,卖,1775525733,4380273
09:35:33,29.69,2,卖,1775525733,4375019
09:35:34,29.69,82,买,1775525734,4388268
09:35:34,29.74,1,买,1775525734,4386739
09:35:34,29.65,4,卖,1775525734,4382349
09:35:34,29.69,1,买,1775525734,4381940
09:35:36,29.65,1,买,1775525736,4401020
09:35:37,29.70,1,买,1775525737,4407628
09:35:37,29.70,10,买,1775525737,4407600
09:35:37,29.69,17,卖,1775525737,4406317
09:35:38,29.70,15,卖,1775525738,4410916
09:35:39,29.68,1,卖,1775525739,4419514
09:35:39,29.68,3,卖,1775525739,4419483
09:35:40,29.75,2,买,1775525740,4425804
09:35:40,29.69,1,卖,1775525740,4424279
09:35:40,29.69,10,卖,1775525740,4424252
09:35:40,29.69,2,卖,1775525740,4424095
09:35:41,29.69,5,卖,1775525741,4432502
09:35:41,29.69,3,卖,1775525741,4432459
09:35:42,29.70,1,卖,1775525742,4440095
09:35:42,29.68,1,卖,1775525742,4439867
09:35:42,29.68,1,卖,1775525742,4439861
09:35:42,29.68,1,卖,1775525742,4439718
09:35:42,29.69,5,卖,1775525742,4437390
09:35:42,29.70,2,买,1775525742,4435884
09:35:43,29.75,1,买,1775525743,4446268
09:35:43,29.69,2,卖,1775525743,4444375
09:35:44,29.63,3,买,1775525744,4453406
09:35:45,29.60,10,买,1775525745,4458607
09:35:46,29.75,1,买,1775525746,4472370
09:35:46,29.69,5,卖,1775525746,4471123
09:35:47,29.70,5,卖,1775525747,4475771
09:35:48,29.70,1,买,1775525748,4485495
09:35:51,29.70,3,卖,1775525751,4508287
09:35:51,29.64,3,买,1775525751,4507029
09:35:52,29.70,5,买,1775525752,4515929
09:35:52,32.92,23,卖,1775525752,4509768
09:35:54,29.62,1,买,1775525754,4526500
09:35:57,29.69,3,卖,1775525757,4549664
09:35:57,31.00,50,卖,1775525757,4546604
09:35:58,29.69,3,卖,1775525758,4557302
09:35:58,29.69,3,卖,1775525758,4556460
09:35:58,29.69,2,卖,1775525758,4553577
09:35:59,29.57,3,买,1775525759,4562735
09:36:00,29.65,2,买,1775525760,4572967
09:36:00,29.65,3,卖,1775525760,4572900
09:36:00,29.65,2,卖,1775525760,4572825
09:36:00,29.69,1,卖,1775525760,4572298
09:36:00,29.69,10,卖,1775525760,4569186
09:36:00,29.69,3,卖,1775525760,4566452
09:36:00,29.69,2,卖,1775525760,4566450
09:36:00,29.69,3,卖,1775525760,4566447
09:36:01,29.74,1,买,1775525761,4579958
09:36:01,29.40,10,买,1775525761,4577194
09:36:02,29.70,10,买,1775525762,4582190
09:36:03,29.65,1,买,1775525763,4595530
09:36:03,29.69,1,卖,1775525763,4595466
